movie_id,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,region,director_name,director_profession,release_date,production_budget,domestic_gross,worldwide_gross
tt2097307,Hit and Run,Hit and Run,2012,100.0,"Action,Comedy",6.1,32414.0,FR,Dax Shepard,"actor,director,soundtrack","Aug 22, 2012","$22,000,000","$13,749,300","$17,216,955"
tt2097826,Bathory,Bathory,2011,88.0,Drama,5.8,9.0,AR,Ernesto Aguilar,"director,writer,editor","Dec 31, 2008","$15,000,000",$0,"$3,436,763"
tt2100675,Turbulence,Turbulence,2011,90.0,Comedy,8.2,34.0,GB,Michael B. Clifford,"director,producer,actor","Jan 10, 1997","$55,000,000","$11,532,774","$11,532,774"
tt2102475,Wolf,Wolf,2012,87.0,"Drama,Family",6.9,142.0,US,Ya'Ke Smith,"writer,director,producer","Jun 17, 1994","$70,000,000","$65,011,757","$131,011,757"
tt2103254,Tammy,Tammy,2014,97.0,"Comedy,Romance",4.9,44345.0,US,Ben Falcone,"actor,producer,soundtrack","Jul 2, 2014","$20,000,000","$84,525,432","$96,407,655"
tt2106383,Deadline,Deadline,2011,83.0,"Mystery,Thriller",6.7,347.0,US,Chris Tasara,"director,writer,composer","Dec 31, 2009","$1,800,000",$0,$0
tt2107644,A Plague So Pleasant,A Plague So Pleasant,2013,76.0,"Drama,Horror,Thriller",5.4,72.0,US,Benjamin Roberds,"camera_department,director,writer","Sep 29, 2015","$1,400",$0,$0
tt2107644,A Plague So Pleasant,A Plague So Pleasant,2013,76.0,"Drama,Horror,Thriller",5.4,72.0,US,Jordan Reyes,"director,cinematographer,composer","Sep 29, 2015","$1,400",$0,$0
tt2108546,Jackie,Jackie,2012,100.0,"Comedy,Drama",6.8,1952.0,IL,Antoinette Beumer,"director,assistant_director,writer","Dec 2, 2016","$9,000,000","$13,960,394","$36,588,512"
tt2109176,Noah,Noah,2011,105.0,"Drama,Thriller",6.5,12.0,US,Anthony Deveney,"director,writer,cinematographer","Mar 28, 2014","$130,000,000","$101,200,044","$352,831,065"
tt2111292,Diamond Ruff,Diamond Ruff,2015,82.0,Action,4.3,65.0,US,Alec Asten,"director,camera_department,editor","Dec 31, 2014","$500,000",$0,$0
tt2112209,Mutual Friends,Mutual Friends,2013,86.0,"Comedy,Romance",6.5,83.0,US,Matthew Watts,"producer,camera_department,director","Jul 1, 2014","$450,000",$0,$0
tt2112277,Swelter,Swelter,2014,96.0,"Action,Crime,Drama",4.6,2536.0,US,Keith Parmer,"writer,director,producer","Aug 12, 2014","$8,000,000",$0,"$44,197"
tt2113659,Elsa & Fred,Elsa & Fred,2014,93.0,"Comedy,Drama,Romance",6.5,2711.0,US,Michael Radford,"director,writer,actor","Nov 7, 2014","$10,000,000","$67,657","$197,901"
tt2121250,Alpha,Alpha,2013,116.0,Crime,5.5,102.0,ES,Joan Cutrina,"producer,director,writer","Aug 17, 2018","$51,000,000","$35,851,379","$99,624,873"
tt2121286,Home Again,Home Again,2012,104.0,Drama,6.6,360.0,CA,Sudz Sutherland,"director,writer,producer","Sep 8, 2017","$15,000,000","$27,020,284","$37,336,874"
tt2123129,3,3,2012,145.0,"Drama,Mystery,Romance",7.2,3471.0,Unknown,Aishwarya Dhanush,"director,writer,costume_designer","Sep 16, 2011","$7,200,000","$59,774","$295,492"
tt2123342,Underdogs,Underdogs,2013,102.0,"Drama,Family,Sport",5.8,882.0,US,Doug Dearth,"producer,actor,miscellaneous","Aug 16, 2013","$2,500,000","$35,017","$1,392,649"
tt2125430,An American in Hollywood,An American in Hollywood,2014,89.0,Drama,7.3,200.0,US,Sai Varadan,"director,writer,producer","Jul 18, 2014","$125,000",$0,$0
tt2133191,Beautiful,Beautiful,2011,120.0,"Biography,Drama,Family",7.5,751.0,IN,V.K. Prakash,"director,actor,writer","Sep 29, 2000","$9,000,000","$3,134,509","$3,134,509"
tt2139721,The Hadza: Last of the First,The Hadza: Last of the First,2014,71.0,Documentary,7.7,10.0,US,Bill Benenson,"producer,director,cinematographer","Dec 31, 2014","$650,000",$0,$0
tt2141739,Food Chains,Food Chains,2014,83.0,Documentary,7.2,328.0,Unknown,Sanjay Rawal,"director,producer,cinematographer","Nov 21, 2014","$913,000",$0,$176
tt2145676,Midnight Cabaret,Midnight Cabaret,2012,78.0,"Action,Crime,Drama",6.4,19.0,US,Donna R. Clark,"producer,director,writer","Aug 7, 2013","$300,000",$0,$0
tt2145909,The Forgotten,The Forgotten,2014,89.0,Horror,5.3,472.0,GB,Oliver Frampton,"miscellaneous,writer,producer","Sep 24, 2004","$50,000,000","$66,711,892","$117,211,892"
tt2149137,Snow White: A Deadly Summer,Snow White: A Deadly Summer,2012,83.0,Horror,2.2,679.0,Unknown,David DeCoteau,"director,producer,cinematographer","Mar 20, 2012","$1,000,000",$0,$0
tt2159988,The Walk,The Walk,2015,89.0,"Crime,Thriller",6.8,126.0,GB,Timothy Fielding,"producer,writer,editor","Sep 30, 2015","$35,000,000","$10,161,183","$61,492,104"
tt2165765,Fear Clinic,Fear Clinic,2014,95.0,Horror,5.0,6256.0,Unknown,Robert Hall,"make_up_department,special_effects,visual_effects","Feb 10, 2015","$1,000,000",$0,$0
tt2166214,Khiladi 786,Khiladi 786,2012,141.0,"Action,Comedy",4.4,5648.0,IN,Ashish R. Mohan,"assistant_director,actor,casting_director","Dec 7, 2012","$5,600,000","$385,422","$14,683,763"
tt2170576,Closure,Closure,2012,72.0,"Comedy,Drama,Romance",7.9,16.0,GB,Andrew Golden,"director,actor,cinematographer","Mar 17, 2015","$100,000",$0,$0
tt2170576,Closure,Closure,2012,72.0,"Comedy,Drama,Romance",7.9,16.0,GB,Joel Hewett,"producer,actor,director","Mar 17, 2015","$100,000",$0,$0
tt2170593,St. Vincent,St. Vincent,2014,102.0,"Comedy,Drama",7.3,89372.0,RO,Theodore Melfi,"producer,director,writer","Oct 10, 2014","$13,000,000","$44,137,712","$54,837,234"
tt2175671,Ghost,Ghost,2012,118.0,Horror,2.3,205.0,IN,Puja Bedi,"producer,writer,miscellaneous","Jul 13, 1990","$22,000,000","$217,631,306","$517,600,000"
tt2176228,As It Is in Heaven,As It Is in Heaven,2014,86.0,Drama,7.3,73.0,US,Joshua Overbay,"producer,director,writer","Jul 11, 2014","$450,000","$13,486","$13,486"
tt2176244,The Messenger,The Messenger,2012,74.0,Drama,8.0,43.0,US,Kade Mendelowitz,"director,editor,writer","Nov 13, 2009","$6,500,000","$1,109,660","$1,744,952"
tt2179027,Drones,Drones,2013,82.0,Thriller,4.5,719.0,US,Rick Rosenthal,"director,producer,actor","Dec 31, 2010","$500,000",$0,$0
tt2180333,Crowsnest,Crowsnest,2012,84.0,"Horror,Mystery,Thriller",3.9,1481.0,Unknown,Brenton Spencer,"cinematographer,director,camera_department","Sep 7, 2012","$1,200,000",$0,$0
tt2181837,Bending Steel,Bending Steel,2013,92.0,Documentary,7.9,60.0,US,Dave Carroll,"cinematographer,camera_department,director","Aug 4, 2015","$50,000",$0,$0
tt2181875,Crawl,Crawl,2012,95.0,Drama,6.0,43.0,FR,Hervé Lasgouttes,"director,art_department,writer","Jul 12, 2019","$17,000,000",$0,$0
tt2184339,The Purge,The Purge,2013,85.0,"Horror,Thriller",5.7,183549.0,US,James DeMonaco,"writer,producer,director","Jun 7, 2013","$3,000,000","$64,473,115","$91,266,581"
tt2187167,Unforgettable,Unforgettable,2014,130.0,"Drama,Romance",5.5,49.0,AE,Arshad Yusuf Pathan,"director,writer,editor","Feb 23, 1996","$18,000,000","$2,483,790","$2,483,790"
tt2190180,The Sound and the Shadow,The Sound and the Shadow,2014,90.0,"Comedy,Mystery,Thriller",7.9,37.0,US,Justin Paul Miller,"editor,writer,director","Dec 31, 2014","$500,000",$0,$0
tt2202408,Transcendence,Transcendence,2012,98.0,Drama,6.1,22.0,US,Nicholas P. Richards,"art_department,editor,actor","Apr 18, 2014","$100,000,000","$23,022,309","$103,039,258"
tt2203939,The Other Woman,The Other Woman,2014,109.0,"Comedy,Romance",6.0,122889.0,US,Nick Cassavetes,"actor,director,writer","Apr 25, 2014","$40,000,000","$83,911,193","$195,111,193"
tt2205401,Addicted,Addicted,2014,106.0,"Drama,Thriller",5.2,7640.0,Unknown,Bille Woodruff,"director,cinematographer,producer","Oct 10, 2014","$5,000,000","$17,390,770","$17,499,242"
tt2210657,Highway,Highway,2012,80.0,Drama,6.7,195.0,Unknown,Deepak Rauniyar,"writer,director,producer","Dec 31, 2012","$2,000,000",$0,$0
tt2215463,Survivor,Survivor,2012,81.0,"Biography,Crime,Documentary",9.0,45.0,AE,Brook Susan Parker,"actress,producer,director","May 29, 2015","$20,000,000",$0,"$1,703,281"
tt2215673,The Timber,The Timber,2015,81.0,"Action,Adventure,Drama",4.9,1292.0,Unknown,Anthony O'Brien,"director,actor,writer","Oct 6, 2015","$2,100,000",$0,$0
tt2221640,Now You See Me,Now You See Me,2012,98.0,"Drama,Horror,Thriller",7.0,237.0,US,Jay Border,"director,actor,writer","May 31, 2013","$75,000,000","$117,723,989","$342,769,200"
tt2223552,Down to Earth,Down to Earth,2015,90.0,"Adventure,Documentary",6.6,260.0,GB,Renata Heinen,"producer,director,actress","Feb 16, 2001","$30,000,000","$64,172,251","$71,172,251"
tt2223552,Down to Earth,Down to Earth,2015,90.0,"Adventure,Documentary",6.6,260.0,GB,Rolf Winters,"producer,director,writer","Feb 16, 2001","$30,000,000","$64,172,251","$71,172,251"
tt2226178,The Jungle Book,The Jungle Book,2014,64.0,Animation,7.0,59.0,IN,Jun Falkenstein,"art_department,director,animation_department","Apr 15, 2016","$175,000,000","$364,001,123","$962,854,547"
tt2226178,The Jungle Book,The Jungle Book,2014,64.0,Animation,7.0,59.0,IN,Kevin Johnson,"animation_department,art_department,director","Apr 15, 2016","$175,000,000","$364,001,123","$962,854,547"
tt2229377,Enter the Dangerous Mind,Enter the Dangerous Mind,2013,88.0,Thriller,5.2,915.0,Unknown,Victor Teran,"producer,director,writer","Feb 6, 2015","$3,000,000",$0,$0
tt2229377,Enter the Dangerous Mind,Enter the Dangerous Mind,2013,88.0,Thriller,5.2,915.0,Unknown,Youssef Delara,"visual_effects,editor,director","Feb 6, 2015","$3,000,000",$0,$0
tt2229499,Don Jon,Don Jon,2013,90.0,"Comedy,Drama,Romance",6.6,216350.0,HR,Joseph Gordon-Levitt,"actor,producer,soundtrack","Sep 27, 2013","$5,500,000","$24,477,704","$41,268,579"
tt2231461,Rampage,Rampage,2018,107.0,"Action,Adventure,Sci-Fi",6.1,115891.0,Unknown,Brad Peyton,"producer,writer,director","Apr 13, 2018","$120,000,000","$101,028,233","$428,056,280"
tt2235108,Dear White People,Dear White People,2014,108.0,"Comedy,Drama,Romance",6.1,23321.0,Unknown,Justin Simien,"writer,producer,director","Oct 17, 2014","$1,250,000","$4,404,154","$5,403,771"
tt2236686,Copycat,Copycat,2016,90.0,Comedy,5.1,157.0,US,Kevin Cook,"producer,actor,editor","Oct 27, 1995","$20,000,000","$32,051,917","$32,051,917"
tt2236686,Copycat,Copycat,2016,90.0,Comedy,5.1,157.0,US,Todd Rodgers,"producer,editor,director","Oct 27, 1995","$20,000,000","$32,051,917","$32,051,917"
tt2239832,Think Like a Man Too,Think Like a Man Too,2014,106.0,"Comedy,Romance",5.8,18533.0,Unknown,Tim Story,"producer,director,actor","Jun 20, 2014","$24,000,000","$65,028,687","$70,027,933"
tt2243377,Left Behind,Left Behind,2012,86.0,"Horror,Mystery,Thriller",6.5,33.0,Unknown,Igor Kinko,"director,writer,camera_department","Feb 2, 2001","$18,500,000","$4,221,341","$4,221,341"
tt2243377,Left Behind,Left Behind,2012,86.0,"Horror,Mystery,Thriller",6.5,33.0,Unknown,Maksim Litvinov,"director,producer,writer","Feb 2, 2001","$18,500,000","$4,221,341","$4,221,341"
tt2246526,Born to Fly: Elizabeth Streb vs. Gravity,Born to Fly: Elizabeth Streb vs. Gravity,2014,82.0,"Action,Biography,Documentary",6.7,47.0,Unknown,Catherine Gund,"producer,director,cinematographer","Sep 10, 2014","$500,000","$1,822","$1,822"
tt2246837,Maattrraan,Maattrraan,2012,165.0,"Action,Sci-Fi,Thriller",6.0,4432.0,IN,K.V. Anand,"cinematographer,writer,director","Dec 4, 2009","$26,000,000","$28,544,157","$45,043,870"
tt2246955,Contrition,Restless,2012,90.0,"Drama,Thriller",3.0,65.0,Unknown,Aaron Boltz,"producer,camera_department,production_manager","Sep 16, 2011","$8,000,000","$163,753","$2,772,511"
tt2249167,Trapped,Trapped,2012,92.0,"Adventure,Drama,Thriller",5.0,138.0,CH,Philippe Weibel,"director,writer,editor","Sep 20, 2002","$30,000,000","$6,916,869","$6,916,869"
tt2250912,Spider-Man: Homecoming,Spider-Man: Homecoming,2017,133.0,"Action,Adventure,Sci-Fi",7.5,426302.0,FR,Jon Watts,"director,producer,writer","Jul 7, 2017","$175,000,000","$334,201,140","$880,166,350"
tt2256514,Rush,Rush,2012,110.0,"Crime,Thriller",3.8,780.0,IN,Shamin Desai,"director,writer","Sep 20, 2013","$38,000,000","$26,947,624","$98,230,839"
tt2261633,Hitman,Hitman,2012,95.0,Action,5.8,85.0,PH,Cesar Montano,"actor,writer,producer","Nov 21, 2007","$24,000,000","$39,687,694","$99,135,571"
tt2262157,Sunday,Sunday,2014,71.0,"Drama,Romance",6.2,146.0,NZ,Michelle Joy,"director,writer,producer","Aug 22, 1997","$450,000","$410,919","$450,349"
tt2263520,Ride Along,Ride Along,2012,87.0,Action,4.4,14.0,US,Larry Greene,"actor,writer,producer","Jan 17, 2014","$25,000,000","$134,202,565","$153,733,800"
tt2263814,The Maid's Room,The Maid's Room,2013,98.0,Thriller,4.5,882.0,US,Michael Walker,"director,writer,producer","Aug 8, 2014","$600,000",$0,$0
tt2267998,Gone Girl,Gone Girl,2014,149.0,"Drama,Mystery,Thriller",8.1,761592.0,Unknown,David Fincher,"director,producer,actor","Oct 3, 2014","$61,000,000","$167,767,189","$368,567,189"
tt2275671,The King of Najayo,El rey de Najayo,2012,101.0,"Crime,Drama",6.9,227.0,DO,Fernando Baez Mella,"director,producer,writer","Dec 31, 2012","$500,000",$0,$0
tt2275949,Silence,Silence,2012,87.0,Drama,6.7,174.0,IE,Pat Collins,"director,producer,writer","Dec 23, 2016","$46,500,000","$7,100,177","$23,726,626"
tt2277308,Friend Request,Friend Request,2013,91.0,Thriller,4.0,116.0,US,Mario DeAngelis,"producer,camera_department,miscellaneous","Sep 22, 2017","$9,900,000","$3,759,078","$11,310,835"
tt2277308,Friend Request,Friend Request,2013,91.0,Thriller,4.0,116.0,US,Jason Falasco,"cinematographer,editor,camera_department","Sep 22, 2017","$9,900,000","$3,759,078","$11,310,835"
tt2286560,Frankenstein,Frankenstein,2011,82.0,"Drama,Horror",1.9,67.0,US,Jordan Salkil,"writer,director,producer","Nov 4, 1994","$45,000,000","$22,006,296","$112,006,296"
tt2290113,Along the Roadside,Along the Roadside,2013,108.0,"Comedy,Music,Romance",6.8,392.0,Unknown,Zoran Lisinac,"director,executive,writer","Mar 24, 2015","$250,000",$0,"$3,234"
tt2294916,The Image Revolution,The Image Revolution,2014,81.0,"Biography,Documentary",7.2,156.0,US,Patrick Meaney,"editor,producer,director","Dec 31, 2014","$50,000",$0,$0
tt2296697,Concussion,Concussion,2013,96.0,Drama,5.7,3813.0,Unknown,Stacie Passon,"director,writer,producer","Dec 25, 2015","$35,000,000","$34,531,832","$50,363,790"
tt2304459,23 Blast,23 Blast,2014,98.0,"Drama,Family,Sport",6.5,1567.0,Unknown,Dylan Baker,"actor,director,producer","Oct 24, 2014","$1,000,000","$549,185","$549,185"
tt2304901,Sherlock Holmes,Sherlock Holmes,2011,77.0,Adventure,5.4,48.0,US,George Anton,"producer,actor,editor","Dec 25, 2009","$90,000,000","$209,028,679","$498,438,212"
tt2306799,Oliver Twisted,Oliver Twisted,2013,75.0,"Crime,Drama,Thriller",6.6,10.0,US,David L. Powell III,"editor,producer,director","Sep 26, 2008","$14,000,000","$266,967","$266,967"
tt2309562,Ten,Ten,2013,118.0,Drama,5.5,31.0,GB,Craig Wyting,"director,writer,producer","Apr 21, 2015","$25,000",$0,$0
tt2311428,Windsor Drive,Windsor Drive,2015,90.0,"Mystery,Thriller",3.2,193.0,US,Natalie Bible',"producer,editor,director","Aug 28, 2015","$850,000","$3,256","$3,256"
tt2312718,Homefront,Homefront,2013,100.0,"Action,Thriller",6.5,98549.0,FR,Gary Fleder,"producer,director,miscellaneous","Nov 27, 2013","$22,000,000","$20,158,492","$51,695,362"
tt2316204,Alien: Covenant,Alien: Covenant,2017,122.0,"Horror,Sci-Fi,Thriller",6.4,226920.0,BR,Ridley Scott,"producer,director,production_designer","May 19, 2017","$97,000,000","$74,262,031","$238,521,247"
tt2317796,Sharkskin,Sharkskin,2015,100.0,"Comedy,Drama,Mystery",6.4,24.0,US,Dan Perri,"miscellaneous,director,visual_effects","Jan 19, 2016","$2,100,000",$0,$0
tt2321549,The Babadook,The Babadook,2014,94.0,"Drama,Horror",6.8,171411.0,AU,Jennifer Kent,"actress,director,writer","Nov 28, 2014","$2,000,000","$950,792","$7,482,387"
tt2321661,Truth or Dare,Zhen Xin Hua Da Mao Xian,2012,100.0,"Comedy,Romance",5.0,10.0,XWW,Zhi-yu Ma,"director,writer","Apr 13, 2018","$3,500,000","$41,411,015","$95,127,344"
tt2322932,The Hunted,The Hunted,2015,90.0,"Action,Comedy,Horror",6.5,53.0,US,Robert Chapin,"visual_effects,stunts,actor","Mar 14, 2003","$55,000,000","$34,234,008","$47,213,095"
tt2325977,Strangerland,Strangerland,2015,112.0,"Drama,Mystery,Thriller",5.2,7999.0,Unknown,Kim Farrant,"director,writer,producer","Jul 10, 2015","$10,000,000","$17,472","$161,097"
tt2334873,Blue Jasmine,Blue Jasmine,2013,98.0,Drama,7.3,179453.0,UY,Woody Allen,"writer,director,actor","Jul 26, 2013","$18,000,000","$33,404,871","$102,912,961"
tt2334896,The Dirties,The Dirties,2013,83.0,"Crime,Drama",6.8,5728.0,CA,Matt Johnson,"actor,director,writer","Oct 4, 2013","$55,000",$0,$0
tt2334964,Valter,Valter,2012,75.0,Documentary,8.3,48.0,XWW,Andrej Acin,"director,composer,writer","Mar 13, 2015","$700,000",$0,$0
tt2338341,The Word,The Word,2013,104.0,Drama,6.7,97.0,US,Gregory W. Friedle,"director,actor,writer","Mar 14, 2014","$200,000","$3,648","$3,648"
tt2343465,Dzma,Dzma,2014,94.0,Drama,6.8,48.0,SE,Thierry Grenade,"producer,director","Jul 20, 2001","$12,000,000","$450,594","$450,594"
tt2343465,Dzma,Dzma,2014,94.0,Drama,6.8,48.0,SE,Téona Grenade,"director,writer","Jul 20, 2001","$12,000,000","$450,594","$450,594"
tt2343473,Echo Dr.,Echo Dr.,2013,81.0,"Action,Drama,Sci-Fi",3.6,112.0,Unknown,Patrick Ryan Sims,"director,writer,visual_effects","Jun 10, 2014","$100,000",$0,$0
tt2344824,Friday,Friday,2012,117.0,Family,5.9,193.0,IN,Lijin Jose,"assistant_director,director,writer","Apr 26, 1995","$3,500,000","$27,467,564","$27,936,778"
tt2345721,Breaking at the Edge,Breaking at the Edge,2013,86.0,"Horror,Thriller",4.5,804.0,US,Predrag Antonijevic,"writer,director,producer","Sep 9, 2016","$10,000,000","$29,747,603","$30,768,449"
tt2347569,Frances Ha,Frances Ha,2012,86.0,"Comedy,Drama,Romance",7.4,60026.0,US,Noah Baumbach,"writer,director,producer","May 17, 2013","$3,000,000","$4,067,398","$11,262,769"
tt2349460,Grace Unplugged,Grace Unplugged,2013,102.0,"Drama,Music",6.2,3006.0,US,Brad J. Silverman,"director,writer,actor","Oct 4, 2013","$1,700,000","$2,507,159","$2,507,159"
tt2350496,The Lunchbox,Dabba,2013,104.0,"Drama,Romance",7.8,42618.0,SE,Ritesh Batra,"director,writer,producer","Feb 28, 2014","$1,700,000","$4,231,500","$12,231,500"
tt2352196,Thank You for Your Service,Thank You for Your Service,2015,88.0,"Documentary,Drama",7.7,74.0,Unknown,Tom Donahue,"editor,producer,director","Oct 27, 2017","$20,000,000","$9,479,390","$9,985,316"
tt2353867,Bully,Bully,2012,112.0,Music,6.3,13.0,US,Anthony L. Coleman,"producer,sound_department,director","Jul 13, 2001","$2,100,000","$881,824","$1,381,824"
tt2357129,Jobs,Jobs,2013,128.0,"Biography,Drama",5.9,88788.0,HR,Joshua Michael Stern,"writer,director,producer","Aug 16, 2013","$18,000,000","$16,131,410","$43,402,515"
tt2359002,Daylight,Daglicht,2013,114.0,"Drama,Mystery,Thriller",7.0,3484.0,XWW,Diederik Van Rooijen,"director,writer,camera_department","Dec 6, 1996","$80,000,000","$32,908,290","$158,908,290"
tt2359241,Possession,Possession,2012,80.0,Horror,5.4,27.0,DE,Ralf Kemper,"director,writer,camera_department","Aug 16, 2002","$25,000,000","$10,103,647","$14,805,812"
tt2361509,The Intern,The Intern,2015,121.0,"Comedy,Drama",7.1,191494.0,US,Nancy Meyers,"writer,producer,director","Sep 25, 2015","$40,000,000","$75,764,672","$197,115,710"
tt2362036,Daylight,Daylight,2013,97.0,"Drama,Horror,Mystery",4.1,397.0,US,David McCracken,"director,writer,actor","Dec 6, 1996","$80,000,000","$32,908,290","$158,908,290"
tt2362036,Daylight,Daylight,2013,97.0,"Drama,Horror,Mystery",4.1,397.0,US,Joel Townsend,"editor,camera_department,director","Dec 6, 1996","$80,000,000","$32,908,290","$158,908,290"
tt2362036,Daylight,Daylight,2013,97.0,"Drama,Horror,Mystery",4.1,397.0,US,Kaidan Tremain,"camera_department,cinematographer,director","Dec 6, 1996","$80,000,000","$32,908,290","$158,908,290"
tt2366608,Lost River,Lost River,2014,95.0,"Drama,Fantasy,Mystery",5.8,15667.0,Unknown,Ryan Gosling,"actor,soundtrack,producer","Apr 7, 2015","$2,000,000","$45,431","$2,009,644"
tt2369331,Stuck,Stuck,2013,90.0,Documentary,7.4,141.0,US,Thaddaeus Scheel,"art_department,location_management,director","May 30, 2008","$5,000,000","$67,505","$67,505"
tt2375036,Dry Spell,Dry Spell,2013,90.0,"Comedy,Romance",3.3,120.0,US,Travis Legge,"editor,writer,director","Dec 31, 2014","$22,000",$0,$0
tt2379653,3,3,2012,115.0,"Comedy,Drama",6.1,101.0,Unknown,Pablo Stoll,"writer,director,editor","Sep 16, 2011","$7,200,000","$59,774","$295,492"
tt2380213,Sunday,Sunday,2012,65.0,"Crime,Drama",8.1,14.0,US,Gordon James Asti,"actor,writer,director","Aug 22, 1997","$450,000","$410,919","$450,349"
tt2380301,Treachery,Treachery,2013,67.0,"Drama,Thriller",3.7,391.0,US,Travis Romero,"writer,miscellaneous,producer","Dec 31, 2013","$625,000",$0,$0
